user_id,reel_id,view,watch_ratio,like,comment,purchase,timestamp
936,2913,1,0.54,0,0,0,2026-03-30 22:22:37
936,26,1,0.66,0,1,0,2026-04-08 22:22:36
936,1801,1,0.79,1,0,0,2026-03-23 22:22:36
936,2061,1,0.59,0,0,0,2026-02-26 22:22:36
936,80,1,0.68,1,0,0,2026-04-18 22:22:36
936,1619,1,0.72,0,0,0,2026-03-13 22:22:36
936,23,1,0.65,1,0,0,2026-03-13 22:22:36
936,1136,1,0.55,0,0,1,2026-04-19 22:22:36
936,756,1,0.64,1,0,0,2026-03-15 22:22:36
936,265,1,0.59,1,0,0,2026-02-17 22:22:36
936,2564,1,0.89,1,0,0,2026-03-30 22:22:37
936,2353,1,0.53,0,0,0,2026-03-11 22:22:37
936,1882,1,0.85,1,0,0,2026-02-24 22:22:36
936,641,1,0.55,0,0,0,2026-04-04 22:22:36
936,1073,1,0.74,0,1,0,2026-04-04 22:22:36
937,1319,1,0.77,0,0,0,2026-02-27 22:22:36
937,1904,1,0.91,1,0,0,2026-03-04 22:22:36
937,1227,1,0.88,0,0,0,2026-03-02 22:22:36
937,851,1,0.65,0,0,0,2026-03-05 22:22:36
937,1425,1,0.57,0,0,0,2026-02-27 22:22:36
937,2420,1,0.89,0,0,0,2026-03-05 22:22:37
937,1506,1,0.88,1,0,0,2026-04-01 22:22:36
937,1433,1,0.54,0,0,0,2026-05-08 22:22:36
937,2189,1,0.6,1,0,0,2026-02-26 22:22:37
937,1420,1,0.71,0,0,0,2026-03-02 22:22:36
937,1587,1,0.8,0,0,0,2026-03-26 22:22:36
937,1161,1,0.93,0,0,0,2026-03-28 22:22:36
937,2614,1,0.73,0,1,0,2026-03-02 22:22:37
937,1578,1,0.97,1,0,0,2026-02-15 22:22:36
937,558,1,0.75,1,0,0,2026-05-06 22:22:36
937,2499,1,0.84,1,0,0,2026-04-30 22:22:37
937,2429,1,0.79,0,0,0,2026-03-21 22:22:37
937,1282,1,0.3,0,1,0,2026-04-29 22:22:36
937,269,1,0.72,0,0,0,2026-04-17 22:22:36
937,1888,1,0.56,0,0,0,2026-05-02 22:22:36
937,1813,1,0.67,1,0,0,2026-04-12 22:22:36
937,1932,1,0.72,1,0,0,2026-02-24 22:22:36
937,1539,1,0.75,0,1,0,2026-03-18 22:22:36
937,2920,1,0.74,0,0,0,2026-04-02 22:22:37
937,718,1,0.79,0,0,0,2026-05-05 22:22:36
937,491,1,0.18,1,0,0,2026-03-23 22:22:36
937,2233,1,0.98,1,1,0,2026-04-05 22:22:37
937,792,1,0.67,0,0,0,2026-02-27 22:22:36
937,1448,1,0.78,0,0,0,2026-05-05 22:22:36
937,542,1,0.98,0,0,0,2026-05-05 22:22:36
937,719,1,0.94,0,0,0,2026-04-01 22:22:36
937,2735,1,0.68,0,0,0,2026-04-19 22:22:37
937,2153,1,0.88,0,0,0,2026-03-30 22:22:37
937,877,1,0.66,1,0,0,2026-04-26 22:22:36
937,1850,1,0.71,0,1,0,2026-04-09 22:22:36
937,2909,1,0.52,0,0,0,2026-04-13 22:22:37
937,1050,1,0.55,0,0,0,2026-04-14 22:22:36
937,304,1,0.7,0,0,0,2026-03-31 22:22:36
937,1637,1,0.64,1,1,0,2026-04-13 22:22:36
937,1028,1,0.58,0,0,0,2026-04-12 22:22:36
937,2237,1,0.87,0,0,0,2026-03-26 22:22:37
937,1449,1,0.62,0,0,0,2026-04-01 22:22:36
937,1678,1,0.68,1,0,0,2026-04-26 22:22:36
937,390,1,0.55,1,0,0,2026-02-24 22:22:36
937,497,1,0.12,0,0,1,2026-04-26 22:22:36
937,749,1,0.62,0,0,0,2026-04-28 22:22:36
937,2198,1,0.82,1,0,0,2026-03-25 22:22:37
937,1736,1,0.84,0,0,0,2026-03-17 22:22:36
937,2344,1,0.96,1,0,0,2026-03-12 22:22:37
937,450,1,0.59,0,0,0,2026-04-19 22:22:36
938,971,1,0.79,0,0,0,2026-05-11 22:22:36
938,22,1,0.92,1,0,1,2026-03-16 22:22:36
938,690,1,0.87,0,0,0,2026-03-31 22:22:36
938,642,1,0.89,0,0,0,2026-03-18 22:22:36
938,912,1,0.95,1,0,0,2026-03-27 22:22:36
938,2021,1,0.67,0,0,0,2026-02-18 22:22:36
938,2239,1,0.63,0,0,0,2026-04-23 22:22:37
938,2958,1,0.97,0,0,0,2026-04-28 22:22:37
938,984,1,0.83,0,0,0,2026-04-11 22:22:36
938,889,1,0.83,1,0,0,2026-04-25 22:22:36
938,1369,1,0.54,1,1,0,2026-03-27 22:22:36
938,2881,1,0.6,0,0,0,2026-02-15 22:22:37
938,2984,1,0.76,0,0,0,2026-02-24 22:22:37
938,2097,1,0.55,1,0,0,2026-04-28 22:22:37
938,1793,1,0.9,0,0,0,2026-02-19 22:22:36
938,2088,1,0.8,1,0,0,2026-02-14 22:22:37
938,2218,1,0.95,0,0,0,2026-03-16 22:22:37
938,627,1,0.96,0,0,0,2026-04-14 22:22:36
938,1973,1,0.98,1,0,0,2026-04-01 22:22:36
938,2223,1,0.96,0,0,0,2026-03-17 22:22:37
938,2258,1,0.2,0,0,0,2026-05-12 22:22:37
938,2959,1,0.75,1,0,0,2026-04-30 22:22:37
938,1879,1,0.77,0,0,0,2026-04-19 22:22:36
938,2762,1,0.61,0,0,0,2026-02-19 22:22:37
938,2391,1,0.62,1,0,0,2026-03-11 22:22:37
938,764,1,0.81,0,0,0,2026-05-10 22:22:36
938,2661,1,0.72,0,0,0,2026-04-26 22:22:37
938,1719,1,0.68,0,0,0,2026-05-02 22:22:36
939,2058,1,0.51,0,1,0,2026-03-25 22:22:36
939,332,1,0.73,0,0,0,2026-04-06 22:22:36
939,1118,1,0.93,0,0,0,2026-03-31 22:22:36
939,1652,1,0.51,0,0,0,2026-02-21 22:22:36
939,1162,1,0.81,1,1,0,2026-04-14 22:22:36
939,58,1,0.65,0,0,0,2026-03-20 22:22:36
939,311,1,0.97,0,1,0,2026-03-21 22:22:36
939,1253,1,0.75,1,0,0,2026-04-19 22:22:36
939,1031,1,0.76,0,0,1,2026-04-12 22:22:36
939,1929,1,0.9,0,0,0,2026-04-16 22:22:36
939,2076,1,0.96,0,0,0,2026-04-29 22:22:37
939,452,1,0.84,0,0,0,2026-04-11 22:22:36
939,2441,1,0.84,1,0,0,2026-05-05 22:22:37
939,292,1,0.27,0,0,0,2026-03-20 22:22:36
939,2563,1,0.64,0,0,0,2026-02-18 22:22:37
939,2220,1,0.54,1,0,0,2026-03-29 22:22:37
939,769,1,0.72,0,0,1,2026-04-22 22:22:36
939,642,1,0.79,0,0,0,2026-03-12 22:22:36
939,387,1,0.62,0,1,0,2026-04-01 22:22:36
939,1231,1,0.8,1,0,0,2026-02-19 22:22:36
939,2917,1,0.93,1,0,0,2026-03-21 22:22:37
939,1034,1,0.66,0,1,0,2026-03-11 22:22:36
939,2062,1,0.76,0,0,0,2026-03-10 22:22:36
939,1709,1,0.78,0,1,0,2026-04-23 22:22:36
939,2021,1,0.79,1,0,0,2026-02-20 22:22:36
939,1182,1,0.52,1,1,1,2026-03-24 22:22:36
939,1038,1,0.61,0,0,0,2026-03-07 22:22:36
939,2632,1,0.32,0,0,0,2026-04-14 22:22:37
939,2606,1,0.72,0,0,0,2026-02-22 22:22:37
939,2951,1,0.6,1,0,0,2026-04-19 22:22:37
939,505,1,0.64,0,0,1,2026-03-29 22:22:36
939,1266,1,0.83,1,0,0,2026-05-03 22:22:36
939,2423,1,0.53,0,0,0,2026-02-20 22:22:37
939,104,1,0.71,0,0,0,2026-02-22 22:22:36
939,1611,1,0.31,0,0,0,2026-04-10 22:22:36
939,2950,1,0.7,1,0,0,2026-04-15 22:22:37
939,2048,1,0.72,0,0,0,2026-03-30 22:22:36
939,2599,1,0.62,0,0,0,2026-05-15 22:22:37
939,295,1,0.79,0,0,0,2026-02-17 22:22:36
940,2061,1,0.6,0,0,0,2026-02-19 22:22:36
940,154,1,0.59,0,0,0,2026-03-06 22:22:36
940,1163,1,0.84,1,0,0,2026-03-21 22:22:36
940,2115,1,0.94,0,0,0,2026-05-06 22:22:37
940,69,1,0.6,0,0,0,2026-03-19 22:22:36
940,1446,1,0.66,1,0,0,2026-02-27 22:22:36
940,1005,1,0.63,0,1,0,2026-03-22 22:22:36
940,374,1,0.52,0,0,0,2026-02-12 22:22:36
940,1727,1,0.57,1,0,0,2026-04-11 22:22:36
940,2311,1,0.89,0,0,0,2026-03-30 22:22:37
940,1703,1,0.58,1,1,0,2026-03-06 22:22:36
940,1253,1,0.93,0,0,0,2026-04-17 22:22:36
940,1122,1,0.62,0,0,0,2026-04-22 22:22:36
940,1611,1,0.51,0,0,0,2026-04-20 22:22:36
940,1047,1,0.55,0,0,0,2026-02-10 22:22:36
940,1565,1,0.78,0,0,0,2026-03-25 22:22:36
940,2197,1,0.82,0,1,0,2026-02-11 22:22:37
940,1961,1,0.79,0,0,0,2026-03-17 22:22:36
940,772,1,0.66,0,0,0,2026-02-19 22:22:36
940,192,1,0.88,0,0,0,2026-05-05 22:22:36
940,354,1,0.72,0,0,0,2026-03-02 22:22:36
940,471,1,0.88,1,0,0,2026-03-03 22:22:36
940,502,1,0.85,0,0,0,2026-04-07 22:22:36
940,1865,1,0.51,0,0,0,2026-03-12 22:22:36
940,566,1,0.62,1,0,0,2026-04-17 22:22:36
940,784,1,0.67,1,0,0,2026-02-25 22:22:36
940,450,1,0.9,0,0,0,2026-04-23 22:22:36
940,2614,1,0.78,0,0,0,2026-03-05 22:22:37
940,2973,1,0.95,0,0,0,2026-03-21 22:22:37
940,2033,1,0.51,0,0,0,2026-03-20 22:22:36
940,1159,1,0.86,0,0,0,2026-04-05 22:22:36
940,1550,1,0.77,1,0,0,2026-04-09 22:22:36
940,2235,1,0.51,0,0,0,2026-04-06 22:22:37
941,2424,1,0.74,0,0,0,2026-04-09 22:22:37
941,7,1,0.79,0,0,0,2026-03-16 22:22:36
941,2777,1,0.89,0,0,0,2026-03-08 22:22:37
941,475,1,0.22,1,0,0,2026-04-19 22:22:36
941,275,1,0.74,0,0,0,2026-02-28 22:22:36
941,1301,1,0.13,0,0,0,2026-03-10 22:22:36
941,2449,1,0.79,0,0,0,2026-03-02 22:22:37
941,1123,1,0.69,0,0,0,2026-02-20 22:22:36
941,2982,1,0.61,0,0,0,2026-03-30 22:22:37
941,2998,1,0.92,1,0,0,2026-05-13 22:22:37
941,411,1,0.64,1,0,0,2026-02-27 22:22:36
941,2699,1,0.9,0,0,1,2026-02-19 22:22:37
941,1003,1,0.92,1,0,0,2026-03-20 22:22:36
941,2994,1,0.5,0,0,0,2026-02-20 22:22:37
941,2976,1,0.97,0,0,0,2026-04-20 22:22:37
941,1393,1,0.65,0,0,0,2026-03-01 22:22:36
941,818,1,0.88,0,0,0,2026-05-04 22:22:36
941,181,1,0.62,0,0,0,2026-03-17 22:22:36
941,2941,1,0.79,0,0,0,2026-05-09 22:22:37
941,2220,1,0.37,0,0,0,2026-03-30 22:22:37
941,39,1,0.9,0,0,0,2026-04-07 22:22:36
941,614,1,0.6,1,0,0,2026-04-23 22:22:36
941,1376,1,0.67,0,0,0,2026-05-06 22:22:36
941,188,1,0.95,1,0,0,2026-03-03 22:22:36
941,1170,1,0.92,0,0,0,2026-03-02 22:22:36
941,499,1,0.79,0,0,0,2026-02-25 22:22:36
941,2009,1,0.88,1,0,0,2026-04-26 22:22:36
941,464,1,0.87,0,1,0,2026-05-04 22:22:36
941,775,1,0.89,1,0,0,2026-02-25 22:22:36
941,2410,1,0.93,1,0,0,2026-04-26 22:22:37
941,1300,1,0.69,0,0,0,2026-04-20 22:22:36
941,1608,1,0.7,1,0,0,2026-04-22 22:22:36
941,1886,1,1.0,0,0,0,2026-03-24 22:22:36
941,202,1,0.98,0,0,0,2026-04-13 22:22:36
941,2302,1,0.84,1,0,0,2026-05-02 22:22:37
942,414,1,0.57,0,0,0,2026-03-15 22:22:36
942,2646,1,0.93,0,0,0,2026-03-20 22:22:37
942,2741,1,0.53,0,0,0,2026-05-07 22:22:37
942,2469,1,0.89,0,0,0,2026-04-21 22:22:37
942,2081,1,0.93,1,0,1,2026-03-21 22:22:37
942,212,1,0.64,0,0,0,2026-05-01 22:22:36
942,1604,1,0.67,0,0,1,2026-04-05 22:22:36
942,1683,1,0.49,1,0,0,2026-03-05 22:22:36
942,504,1,0.86,0,0,1,2026-05-06 22:22:36
942,2705,1,0.97,0,0,1,2026-03-02 22:22:37
942,26,1,0.84,0,0,0,2026-04-03 22:22:36
942,1090,1,0.77,0,0,0,2026-05-15 22:22:36
942,1516,1,0.88,0,1,0,2026-05-11 22:22:36
942,2254,1,0.53,0,0,0,2026-04-01 22:22:37
942,1123,1,0.89,0,1,0,2026-02-17 22:22:36
942,737,1,0.69,1,0,0,2026-02-21 22:22:36
942,1831,1,0.6,0,0,0,2026-04-06 22:22:36
942,717,1,0.61,1,0,0,2026-03-15 22:22:36
942,1329,1,0.93,1,0,0,2026-04-26 22:22:36
942,566,1,0.51,0,0,0,2026-04-16 22:22:36
942,401,1,0.78,0,0,0,2026-03-28 22:22:36
942,678,1,0.82,0,0,0,2026-03-19 22:22:36
942,493,1,0.78,0,0,0,2026-03-13 22:22:36
942,1622,1,0.28,0,0,0,2026-03-29 22:22:36
942,2730,1,0.96,0,0,0,2026-02-15 22:22:37
942,1678,1,0.29,0,0,0,2026-04-30 22:22:36
942,1227,1,0.71,1,0,0,2026-02-24 22:22:36
942,2862,1,0.53,1,0,0,2026-05-10 22:22:37
942,568,1,0.62,1,0,0,2026-03-18 22:22:36
942,336,1,0.58,0,0,0,2026-03-06 22:22:36
942,320,1,0.81,0,0,0,2026-04-18 22:22:36
942,1311,1,0.54,0,1,0,2026-05-07 22:22:36
942,582,1,0.66,0,0,0,2026-02-12 22:22:36
942,2712,1,0.62,1,0,0,2026-04-10 22:22:37
942,468,1,0.54,0,0,0,2026-04-10 22:22:36
942,606,1,0.93,1,0,0,2026-04-04 22:22:36
942,171,1,0.97,0,0,0,2026-04-29 22:22:36
943,2364,1,0.97,0,0,0,2026-03-20 22:22:37
943,1469,1,0.86,1,0,0,2026-04-29 22:22:36
943,2124,1,0.53,0,0,0,2026-04-17 22:22:37
943,204,1,0.27,0,0,0,2026-04-10 22:22:36
943,2828,1,0.76,1,0,0,2026-02-14 22:22:37
943,1194,1,0.97,0,0,0,2026-04-09 22:22:36
943,2109,1,0.56,1,0,0,2026-03-05 22:22:37
943,722,1,0.94,0,0,0,2026-02-24 22:22:36
943,581,1,0.65,1,0,0,2026-03-06 22:22:36
943,2151,1,0.84,0,1,0,2026-05-04 22:22:37
943,578,1,0.7,0,0,0,2026-03-11 22:22:36
943,2981,1,0.55,1,0,0,2026-05-05 22:22:37
943,682,1,0.92,1,0,0,2026-02-10 22:22:36
943,456,1,0.61,1,1,0,2026-05-05 22:22:36
943,658,1,0.5,0,0,0,2026-04-05 22:22:36
943,2088,1,0.27,0,0,0,2026-02-22 22:22:37
943,2485,1,0.53,0,0,0,2026-02-24 22:22:37
943,1094,1,0.37,1,0,0,2026-02-17 22:22:36
943,613,1,0.71,0,0,0,2026-04-27 22:22:36
943,1182,1,0.67,1,0,0,2026-03-18 22:22:36
943,1415,1,0.54,1,0,0,2026-02-28 22:22:36
943,2862,1,0.47,1,0,0,2026-05-10 22:22:37
943,1076,1,0.96,0,0,0,2026-03-05 22:22:36
943,2559,1,0.64,1,0,0,2026-04-16 22:22:37
943,1282,1,0.73,1,0,0,2026-05-05 22:22:36
943,2895,1,0.22,0,0,0,2026-04-30 22:22:37
944,2466,1,0.99,0,0,0,2026-03-19 22:22:37
944,2089,1,0.58,0,0,0,2026-05-12 22:22:37
944,161,1,0.55,1,0,0,2026-04-28 22:22:36
944,1956,1,0.59,0,0,0,2026-04-25 22:22:36
944,599,1,0.71,1,0,0,2026-03-07 22:22:36
944,18,1,0.82,1,0,0,2026-04-14 22:22:36
944,2329,1,0.82,0,0,1,2026-04-03 22:22:37
944,726,1,0.82,1,0,0,2026-04-01 22:22:36
944,2633,1,0.94,0,0,0,2026-03-14 22:22:37
944,716,1,0.89,0,0,0,2026-02-28 22:22:36
944,1370,1,0.61,1,0,0,2026-04-11 22:22:36
944,1798,1,0.85,1,1,1,2026-03-23 22:22:36
944,1935,1,0.63,0,0,1,2026-04-23 22:22:36
944,85,1,0.79,0,0,0,2026-05-03 22:22:36
944,1670,1,0.91,1,0,0,2026-05-09 22:22:36
944,1613,1,0.82,1,1,0,2026-02-25 22:22:36
944,659,1,0.79,0,0,0,2026-02-25 22:22:36
944,1265,1,0.56,0,0,0,2026-05-04 22:22:36
944,839,1,0.98,0,0,0,2026-03-05 22:22:36
945,1239,1,0.96,1,1,0,2026-04-19 22:22:36
945,830,1,0.53,1,0,0,2026-03-29 22:22:36
945,2686,1,0.89,0,0,0,2026-03-05 22:22:37
945,1497,1,0.66,0,0,0,2026-02-10 22:22:36
945,2116,1,0.57,0,0,0,2026-04-19 22:22:37
945,44,1,0.8,0,0,0,2026-03-29 22:22:36
945,2272,1,0.99,1,0,0,2026-02-13 22:22:37
945,1447,1,0.68,0,0,0,2026-04-14 22:22:36
945,890,1,0.63,0,0,0,2026-02-26 22:22:36
945,1445,1,0.69,0,1,0,2026-04-12 22:22:36
945,2591,1,0.89,0,0,0,2026-02-22 22:22:37
945,1361,1,0.71,0,0,0,2026-02-25 22:22:36
945,2465,1,0.77,0,0,0,2026-02-11 22:22:37
945,2414,1,0.97,0,0,0,2026-04-26 22:22:37
945,1304,1,0.95,0,0,0,2026-04-15 22:22:36
945,2381,1,0.55,0,0,0,2026-02-12 22:22:37
945,2243,1,0.53,1,0,0,2026-04-11 22:22:37
945,624,1,0.53,1,0,0,2026-02-18 22:22:36
945,1625,1,0.87,0,0,0,2026-04-18 22:22:36
945,722,1,0.29,0,0,0,2026-02-23 22:22:36
945,76,1,0.89,0,1,0,2026-05-06 22:22:36
945,2505,1,0.52,0,0,0,2026-02-16 22:22:37
945,1843,1,0.76,1,0,0,2026-04-03 22:22:36
945,1545,1,0.13,0,0,0,2026-03-09 22:22:36
945,2863,1,0.51,1,0,0,2026-05-02 22:22:37
945,2576,1,0.83,0,0,0,2026-04-14 22:22:37
945,2953,1,0.97,0,0,0,2026-05-02 22:22:37
945,656,1,0.78,0,0,0,2026-04-07 22:22:36
945,2843,1,0.9,0,0,0,2026-04-13 22:22:37
945,2352,1,0.91,1,0,0,2026-04-09 22:22:37
945,390,1,0.52,0,0,0,2026-02-19 22:22:36
945,2705,1,0.99,0,0,0,2026-02-25 22:22:37
945,472,1,0.83,0,0,0,2026-02-25 22:22:36
945,557,1,0.85,0,0,0,2026-03-22 22:22:36
945,977,1,0.83,0,0,0,2026-05-08 22:22:36
945,1109,1,0.85,0,0,0,2026-05-14 22:22:36
945,2518,1,0.62,0,0,0,2026-04-14 22:22:37
945,1325,1,0.98,0,0,0,2026-02-15 22:22:36
945,902,1,0.77,1,0,0,2026-04-22 22:22:36
946,618,1,0.8,1,0,0,2026-04-08 22:22:36
946,1441,1,0.75,0,0,0,2026-04-29 22:22:36
946,585,1,0.82,0,0,0,2026-03-20 22:22:36
946,1426,1,0.82,1,0,0,2026-04-26 22:22:36
946,469,1,0.8,1,0,0,2026-03-29 22:22:36
946,599,1,0.19,1,0,0,2026-03-09 22:22:36
946,2287,1,0.64,1,0,0,2026-04-20 22:22:37
946,328,1,0.95,0,0,0,2026-04-16 22:22:36
946,1829,1,0.86,1,0,0,2026-02-22 22:22:36
946,946,1,0.96,1,1,1,2026-03-06 22:22:36
946,2979,1,0.68,0,0,0,2026-03-06 22:22:37
946,1085,1,0.88,0,0,0,2026-04-03 22:22:36
946,716,1,0.39,0,0,0,2026-02-22 22:22:36
946,379,1,0.54,0,0,0,2026-04-28 22:22:36
946,986,1,0.72,0,0,0,2026-03-19 22:22:36
946,2253,1,0.9,1,0,0,2026-02-23 22:22:37
946,1045,1,0.74,0,0,0,2026-05-09 22:22:36
946,1343,1,0.56,1,1,0,2026-02-17 22:22:36
946,699,1,0.61,0,0,0,2026-04-08 22:22:36
946,2991,1,0.72,0,0,0,2026-03-07 22:22:37
946,1394,1,0.67,0,1,0,2026-02-23 22:22:36
946,2795,1,0.79,1,0,0,2026-04-22 22:22:37
946,1837,1,0.54,0,0,0,2026-03-24 22:22:36
946,1780,1,0.92,0,0,0,2026-04-29 22:22:36
946,2280,1,0.97,0,0,1,2026-02-15 22:22:37
946,282,1,0.92,0,1,0,2026-04-20 22:22:36
946,1756,1,0.98,0,0,0,2026-03-05 22:22:36
946,1909,1,0.52,0,0,0,2026-04-10 22:22:36
946,2509,1,0.72,0,0,0,2026-03-16 22:22:37
946,1842,1,0.76,0,0,0,2026-04-17 22:22:36
946,2372,1,0.57,0,0,0,2026-04-22 22:22:37
946,2786,1,0.77,1,1,0,2026-03-20 22:22:37
946,2184,1,0.54,1,0,0,2026-03-25 22:22:37
946,2834,1,0.98,1,0,0,2026-04-06 22:22:37
946,2604,1,0.69,0,0,0,2026-03-12 22:22:37
946,2719,1,0.58,0,0,0,2026-04-28 22:22:37
946,2410,1,0.67,0,0,0,2026-04-24 22:22:37
946,797,1,0.56,0,0,0,2026-03-03 22:22:36
946,1568,1,0.89,1,0,0,2026-05-14 22:22:36
946,2429,1,0.92,0,0,0,2026-03-21 22:22:37
946,349,1,0.64,1,0,0,2026-05-06 22:22:36
946,2967,1,0.88,0,0,0,2026-03-09 22:22:37
947,1851,1,0.79,1,0,0,2026-02-10 22:22:36
947,1929,1,0.56,0,1,0,2026-04-14 22:22:36
947,2784,1,0.88,0,1,0,2026-04-21 22:22:37
947,1899,1,0.61,0,0,0,2026-02-10 22:22:36
947,416,1,0.9,0,1,0,2026-04-02 22:22:36
947,297,1,0.66,0,0,0,2026-03-14 22:22:36
947,1462,1,0.9,1,1,0,2026-04-27 22:22:36
947,2639,1,0.62,0,0,0,2026-02-19 22:22:37
947,2044,1,0.13,0,0,0,2026-04-01 22:22:36
947,970,1,0.95,1,0,0,2026-04-27 22:22:36
947,862,1,0.88,0,1,0,2026-03-24 22:22:36
947,1967,1,0.95,0,0,0,2026-04-02 22:22:36
947,717,1,0.66,1,0,0,2026-03-14 22:22:36
947,2540,1,0.97,0,0,0,2026-05-11 22:22:37
947,1776,1,0.93,0,0,0,2026-03-02 22:22:36
947,413,1,0.94,0,0,0,2026-04-19 22:22:36
947,2136,1,0.64,0,0,0,2026-05-07 22:22:37
947,2306,1,0.45,0,0,0,2026-03-25 22:22:37
947,692,1,0.58,0,0,0,2026-02-25 22:22:36
947,2197,1,0.88,1,0,0,2026-02-11 22:22:37
947,2472,1,0.96,0,1,0,2026-02-20 22:22:37
947,467,1,0.52,1,0,0,2026-04-12 22:22:36
947,914,1,0.94,0,0,0,2026-04-20 22:22:36
948,1687,1,0.69,0,0,0,2026-04-07 22:22:36
948,2541,1,0.68,1,0,0,2026-04-27 22:22:37
948,1046,1,0.71,0,0,0,2026-02-28 22:22:36
948,2409,1,0.19,1,0,0,2026-05-12 22:22:37
948,1711,1,0.81,1,0,0,2026-04-11 22:22:36
948,730,1,0.68,0,0,0,2026-04-15 22:22:36
948,2215,1,0.24,0,0,0,2026-03-26 22:22:37
948,641,1,0.93,0,0,0,2026-04-06 22:22:36
948,2885,1,0.82,0,0,0,2026-02-21 22:22:37
948,1116,1,0.9,1,0,0,2026-02-27 22:22:36
948,2059,1,0.68,1,0,0,2026-03-26 22:22:36
948,586,1,0.55,1,0,0,2026-04-11 22:22:36
948,382,1,0.68,0,0,0,2026-03-14 22:22:36
948,1684,1,0.83,0,1,0,2026-04-24 22:22:36
948,1718,1,0.49,0,0,0,2026-03-13 22:22:36
948,676,1,0.52,0,0,0,2026-02-08 22:22:36
948,1231,1,0.99,0,0,0,2026-02-17 22:22:36
948,1716,1,0.66,1,0,1,2026-02-07 22:22:36
948,551,1,0.86,0,0,0,2026-04-25 22:22:36
948,729,1,0.97,0,1,0,2026-04-04 22:22:36
948,944,1,0.71,0,0,0,2026-04-12 22:22:36
948,2928,1,0.52,1,0,0,2026-04-27 22:22:37
948,2372,1,0.89,1,0,0,2026-04-20 22:22:37
948,1245,1,0.98,0,0,0,2026-04-04 22:22:36
948,2996,1,0.96,0,0,0,2026-05-07 22:22:37
948,1310,1,0.52,1,0,0,2026-02-14 22:22:36
948,693,1,0.86,1,0,0,2026-04-14 22:22:36
948,2557,1,0.75,0,0,0,2026-04-02 22:22:37
948,462,1,0.59,0,0,0,2026-04-02 22:22:36
948,528,1,0.68,0,0,0,2026-03-30 22:22:36
948,1613,1,0.64,1,1,0,2026-02-28 22:22:36
948,1410,1,0.79,0,0,0,2026-03-21 22:22:36
948,2606,1,0.87,0,0,1,2026-02-23 22:22:37
948,1483,1,0.69,0,0,0,2026-03-01 22:22:36
948,2340,1,0.54,0,0,0,2026-04-29 22:22:37
948,1392,1,0.55,0,0,0,2026-04-06 22:22:36
948,498,1,0.63,0,0,0,2026-04-19 22:22:36
948,1224,1,0.98,0,0,0,2026-04-20 22:22:36
948,2450,1,0.8,1,0,0,2026-03-18 22:22:37
948,2104,1,0.92,1,0,0,2026-04-14 22:22:37
948,303,1,0.41,0,0,0,2026-02-24 22:22:36
948,1219,1,0.71,0,0,0,2026-03-07 22:22:36
948,335,1,0.64,1,0,0,2026-03-08 22:22:36
948,1396,1,0.91,1,0,0,2026-03-15 22:22:36
948,2485,1,0.74,0,0,0,2026-02-27 22:22:37
948,2177,1,0.95,0,0,0,2026-02-06 22:22:37
948,2960,1,0.65,1,0,0,2026-05-07 22:22:37
948,2172,1,0.98,1,0,0,2026-04-15 22:22:37
948,2842,1,0.52,0,0,0,2026-04-17 22:22:37
948,2858,1,0.69,0,0,0,2026-04-05 22:22:37
948,595,1,0.59,0,1,0,2026-03-20 22:22:36
948,2419,1,0.66,0,0,0,2026-03-05 22:22:37
948,977,1,0.97,1,0,0,2026-05-04 22:22:36
949,923,1,0.29,0,0,0,2026-04-20 22:22:36
949,1079,1,0.72,0,0,0,2026-04-27 22:22:36
949,394,1,0.88,0,0,0,2026-03-31 22:22:36
949,2128,1,0.81,0,0,0,2026-02-11 22:22:37
949,2401,1,0.79,0,0,0,2026-02-20 22:22:37
949,2185,1,0.63,1,0,0,2026-03-07 22:22:37
949,1921,1,0.88,1,0,0,2026-03-03 22:22:36
949,140,1,0.79,1,0,0,2026-03-22 22:22:36
949,2963,1,0.58,0,1,0,2026-04-25 22:22:37
949,1581,1,0.76,0,0,0,2026-03-25 22:22:36
949,2425,1,0.84,1,0,0,2026-03-14 22:22:37
949,179,1,0.63,0,0,0,2026-03-07 22:22:36
949,1054,1,0.57,0,1,0,2026-04-01 22:22:36
949,2104,1,0.77,0,0,1,2026-04-11 22:22:37
949,418,1,0.78,0,0,0,2026-03-03 22:22:36
950,2426,1,0.87,1,0,0,2026-04-05 22:22:37
950,510,1,0.9,0,0,0,2026-04-30 22:22:36
950,1244,1,0.36,0,0,0,2026-03-15 22:22:36
950,1870,1,0.54,1,0,0,2026-03-08 22:22:36
950,1703,1,0.82,1,0,0,2026-03-13 22:22:36
950,1303,1,0.96,0,0,0,2026-02-25 22:22:36
950,2054,1,0.72,0,0,0,2026-03-31 22:22:36
950,2948,1,0.91,1,0,0,2026-03-17 22:22:37
950,2301,1,0.57,0,0,0,2026-03-01 22:22:37
950,2915,1,0.55,0,0,0,2026-03-24 22:22:37
950,1951,1,0.67,0,0,0,2026-05-04 22:22:36
950,2930,1,0.23,1,0,0,2026-02-22 22:22:37
950,935,1,0.65,1,0,0,2026-04-27 22:22:36
950,678,1,0.7,0,0,0,2026-03-20 22:22:36
950,1048,1,0.8,0,1,0,2026-04-01 22:22:36
950,2867,1,0.51,0,0,0,2026-04-09 22:22:37
