reel_id,time_weighted_score
2909,56.054735578731275
2881,56.048798848221004
1074,56.04581392406393
1161,56.010532811107275
1037,56.00166699816954
1743,55.98343756407389
1189,55.939852379426554
1645,55.93767405611643
1438,55.9264906778472
2172,55.91579878352536
1575,55.79793339724342
463,55.73291827038723
320,55.73257201160859
1690,55.72532879515721
2503,55.702150034794606
2601,55.685153355755205
1272,55.62911479971194
2879,55.62186136365003
1899,55.61255338099642
2283,55.607484049677936
2432,55.58195380033179
2589,55.556060813650284
243,55.54153594012402
2149,55.53194759600756
584,55.481081554139415
1475,55.45365854345909
1991,55.31114191144208
807,55.24540427403098
762,55.14754043759404
2084,55.13436070260453
52,55.11318446604859
2714,55.09774341098169
609,55.06650748037701
1829,55.051456449425174
1756,55.00453776625826
936,54.972891183409956
2669,54.873610669496664
1681,54.857189789990436
2816,54.84467409345524
1530,54.81960242473791
1718,54.805665932884885
726,54.79931605207242
2122,54.7946081593011
2429,54.759233466953084
1568,54.73294903995246
2639,54.72081391875148
170,54.68664915576819
2904,54.678298313534675
366,54.649761650020096
1324,54.63479489017487
664,54.587440772246026
1027,54.53597242293427
1263,54.49404108092787
2962,54.47013698568872
2671,54.452853025249304
2968,54.45036848925124
239,54.44320865303755
1797,54.41902841822089
1251,54.41714560388232
55,54.385406228610485
1755,54.37151387402643
1757,54.370649882258974
2836,54.3391041738446
1557,54.333804635375564
1292,54.32028799553221
1466,54.309157221223884
1429,54.299783241968825
2420,54.27402878751924
1833,54.24520586671082
2089,54.23206280538726
743,54.17804927866185
1715,54.069926652820826
1240,54.06957910182391
651,53.93869079251001
1859,53.93314712061334
1160,53.889887123469435
2987,53.884656760507745
1323,53.862292271008705
1197,53.83762601546095
1828,53.83350582818853
2513,53.82110416329451
1116,53.75542497696211
1004,53.723056627662594
177,53.660253489634385
2574,53.595551195903056
546,53.59446652396983
2451,53.47532696384322
1294,53.42509460482969
1544,53.31184529861175
230,53.247799518218976
354,53.23770371934486
1996,53.18485962167191
196,53.158478748668045
2189,53.15077200608482
2096,53.12189636893555
1964,53.108781847322284
123,53.014679131242744
335,52.99438922087935
1247,52.98087592943225
2218,52.977905166203406
1086,52.954033578069826
1635,52.945903810855654
1416,52.93896782996402
1788,52.8693689637159
2396,52.84832980396749
675,52.83383022552469
1266,52.69840492765283
621,52.60863698812317
2463,52.59155253133093
1171,52.585811856372274
56,52.569515407528684
1065,52.561865751237484
2223,52.524900828250296
2154,52.50531843397411
1195,52.48597999630427
2998,52.482780477547
83,52.45798304211145
840,52.451561898549436
572,52.29509142709756
376,52.271073454497525
740,52.246814960378586
538,52.21417110408963
1377,52.12727193695752
2358,52.124755802968615
1659,52.01345009250159
2053,51.995753552017476
1621,51.937087553047554
945,51.90880683016199
1806,51.898561881991796
1147,51.88709833977369
404,51.857471875881124
393,51.82434344900023
1382,51.81456027734425
2552,51.803934333033006
1096,51.79827240005811
337,51.786940559905915
131,51.761172610076656
1861,51.75211491636612
2481,51.665359714079464
1039,51.63639132440847
1914,51.610147890947495
2685,51.60636808539561
757,51.513464373692905
2649,51.49057402589644
1101,51.433170627864726
1909,51.41905385871529
1766,51.38616825120963
635,51.36424944060771
801,51.36085924196032
1310,51.312340268745814
765,51.31098982414667
63,51.29467927992514
787,51.22538906359515
274,51.20550127786394
1567,51.190458192855246
322,51.17233855517574
1165,51.16634980055004
1132,51.1066873688259
687,51.033909604253616
2366,50.98139862728456
126,50.97432922760253
793,50.97270250232835
2117,50.9524448465783
2672,50.94862294900774
1009,50.92649195042029
2376,50.902974506024314
2956,50.84300198732853
436,50.815267071314736
885,50.79533263683166
1528,50.77058276314133
1559,50.692664555239446
2228,50.68431168949017
2128,50.65442067038167
1987,50.64064263814714
357,50.63812223796868
1549,50.61377125463307
2804,50.49146699166968
16,50.40495502565226
532,50.34333473102189
1381,50.340839992476766
1485,50.30125753507128
1931,50.29335692587674
705,50.27418519645279
1634,50.21621792945021
846,50.188129827133515
2166,50.15207885219784
1647,50.13819813155366
1168,50.111740838540456
1450,50.01792998756372
385,49.98177881965336
1700,49.962612245552116
2972,49.91301127020337
273,49.887802887914795
2624,49.87553734179734
84,49.815718462945554
506,49.79654185659153
852,49.788242931983696
95,49.764966693162116
855,49.74581316987812
15,49.71420397515188
969,49.6433304752162
697,49.602141604990315
1214,49.5859515993185
2807,49.560035577964754
401,49.55482447106026
444,49.5317925958469
1327,49.47329832256335
1662,49.38583984346428
188,49.34881249107575
1110,49.33871340680388
1291,49.281845386236675
1956,49.24093020785789
2005,49.22916465889325
2452,49.22772589755821
1535,49.16776057100585
912,49.136937059636416
1855,49.13537578467427
2183,49.07397192216562
562,48.977872639709005
51,48.95231613498518
368,48.9205941366717
472,48.87628769613337
1863,48.85861696362934
2849,48.80411900418039
1503,48.65273823248958
799,48.64047367719766
1983,48.60262828482969
2455,48.59778301005385
2988,48.58149658289316
1395,48.50835936798358
2182,48.49992414776494
1010,48.45793612144319
1148,48.370133600076294
1746,48.35571638990425
2568,48.354021378864495
419,48.342509320307094
1791,48.290270636346214
2270,48.25093552143513
1539,48.1980664564348
1442,48.12378825547329
556,48.07147429020988
1739,48.06565476677571
2542,47.981678087030076
2707,47.75499918774305
2141,47.691153507952315
2758,47.66371932259367
2357,47.66010679082345
1825,47.61441342924134
1827,47.56447546306342
2348,47.5346453821448
692,47.526496502829254
2093,47.47248586080604
1067,47.44353894616946
362,47.43901490529667
1695,47.24028351304628
2415,47.14563369326903
2381,47.097074916796515
261,47.012723934920174
1698,46.97082026198049
1280,46.90534478369385
2198,46.876199818209884
1414,46.77298780548135
1270,46.72790605758895
124,46.650296812407234
2408,46.54726326039991
795,46.47288666183587
1113,46.36596714280781
1517,46.17666196895473
622,46.02940452241416
266,46.019154187986146
475,46.001782007007755
717,45.89560236119216
2100,45.79710205887125
1439,45.75154297201728
117,45.647370899998315
1604,45.57030236896735
2598,45.542949864750284
2821,45.483880193366446
1142,45.36551996087741
1457,45.3006042248539
437,45.28287193826646
707,45.27427131722895
975,45.24706627715845
1573,45.03626536466992
1295,45.03023252403992
1371,45.02671125784232
1198,44.94553098985954
1669,44.93994365046434
2928,44.54417484031273
1622,44.37415189526213
2931,44.334920730343924
1942,44.32805477563015
2318,44.323795108476084
2665,44.247932996835296
752,44.19363791286454
369,44.18598904101086
998,44.09426200141658
2846,44.071026472300275
1533,43.96504165756808
353,43.92206671538808
1824,43.88469778888944
1357,43.875055606983075
1083,43.76246048586672
2645,43.739253323258836
1665,43.647895925328925
1159,43.56650375787265
118,43.275868808076666
2349,43.25063941370153
1699,43.16132449145679
2658,43.15676399877773
1773,43.1518228641031
798,43.10062791185248
1155,42.97785195768493
1262,42.75741700183404
1734,42.74349576313325
242,42.67511683227718
2435,42.60064893558502
2266,42.492441037019056
146,42.287858650892744
1071,42.21877603185075
1494,41.65793225461278
149,41.59386273592575
2873,41.53713340049809
1409,41.27585280952537
728,41.19188409772051
2663,41.0123998905542
186,41.0100444777865
967,40.980068105283614
301,40.921256590755746
330,40.66367144407902
2648,40.585682370064546
1771,40.51933825670764
1967,40.51157168472133
34,40.2925403391277
9,40.05050504556278
594,40.01676165867931
1589,40.01444920515603
796,40.005144714568765
114,40.00108262412486
464,39.9692641133396
822,39.61329936398989
2495,39.30421925202299
2138,38.92692343177138
381,38.73656961074526
1935,38.328710172644115
1046,38.205693155367186
2167,37.95256841958205
1054,37.89416793941754
1895,37.78196180330434
1275,37.511168669644015
2618,37.430612641764995
270,37.1916210796955
2856,37.16429239476704
2779,36.75543160662218
1425,36.51812550198216
2410,36.37189432811519
2418,36.35561297412802
2717,36.25858880030916
541,36.06062175953828
1764,35.53779104172705
2540,35.48060222342698
2030,35.01841168739433
2162,34.81746943214058
521,34.31121747090744
1299,33.80565102301244
1673,33.659334952031315
1355,32.64800965643353
2248,32.39178663642859
1751,31.54044037781279
2822,30.131818010514095
659,29.730654545244604
69,28.471530687614177
1652,26.010914072985912
943,22.847131845348617
